,ANCSTRY1,ANCSTRY2,RLABOR,WWII,WEEK89
3776,939,999,0,0,0
3777,50,32,6,1,0
3778,51,999,6,0,0
3779,22,999,1,0,52
3780,22,999,1,0,50
3781,22,32,6,1,0
3782,32,999,6,0,0
3783,109,999,1,0,52
3784,32,999,1,0,52
3785,109,999,6,0,0
3786,109,999,0,0,0
3787,32,999,6,0,0
3788,32,999,0,0,0
3789,22,50,1,0,52
3790,22,999,6,0,12
3791,22,50,0,0,0
3792,22,50,0,0,0
3793,50,999,6,0,0
3794,32,999,6,0,0
3795,11,999,3,0,50
3796,11,999,1,0,52
3797,11,999,1,0,52
3798,11,999,3,0,8
3799,11,999,0,0,0
3800,22,50,6,1,26
3801,26,22,6,0,0
3802,26,999,1,0,52
3803,21,999,1,0,36
3804,32,50,1,0,52
3805,32,97,1,0,52
3806,32,50,1,0,52
3807,32,97,0,0,0
3808,32,50,0,0,0
3809,900,999,1,0,52
3810,900,999,1,0,44
3811,900,999,0,0,0
3812,900,999,0,0,0
3813,900,999,0,0,0
3814,935,999,1,0,52
3815,32,999,3,0,51
3816,22,97,1,0,52
3817,50,999,1,0,38
3818,50,999,1,0,52
3819,22,51,1,0,52
3820,32,22,1,0,16
3821,51,32,0,0,0
3822,51,32,0,0,0
3823,26,999,6,0,0
3824,26,50,0,0,0
3825,26,50,0,0,0
3826,22,50,1,0,52
3827,32,26,1,0,52
3828,32,999,6,0,0
3829,22,51,1,0,52
3830,50,22,6,0,0
3831,22,51,0,0,0
3832,32,22,1,0,35
3833,32,50,1,0,52
3834,32,50,0,0,0
3835,32,50,0,0,0
3836,22,26,1,0,52
3837,32,22,1,0,40
3838,32,22,1,0,19
3839,32,999,1,0,52
3840,50,920,6,0,0
3841,32,50,0,0,0
3842,32,50,0,0,0
3843,21,32,1,0,52
3844,22,999,1,0,52
3845,26,22,1,0,52
3846,26,22,0,0,0
3847,615,999,1,0,52
3848,615,999,3,0,0
3849,615,999,0,0,0
3850,615,999,0,0,0
3851,88,999,1,0,39
3852,32,999,1,0,52
3853,88,32,1,0,52
3854,88,32,0,0,0
3855,22,999,1,0,52
3856,50,999,6,0,0
3857,22,50,0,0,0
3858,22,50,0,0,0
3859,22,50,0,0,0
3860,22,50,0,0,0
3861,999,999,1,0,52
3862,32,999,6,0,0
3863,32,999,0,0,0
3864,999,999,0,0,0
3865,994,999,4,0,52
3866,32,999,6,0,0
3867,994,999,6,0,0
3868,994,999,0,0,0
3869,98,999,1,0,52
3870,82,999,6,0,0
3871,87,999,1,0,52
3872,87,999,1,0,52
3873,999,999,0,0,0
3874,50,999,1,0,52
3875,50,999,6,0,0
3876,50,999,6,0,0
3877,50,999,6,0,0
3878,50,999,6,0,0
3879,939,999,1,0,49
3880,939,999,1,0,51
3881,939,999,0,0,0
3882,939,999,2,0,42
3883,939,999,1,0,51
3884,999,999,1,0,52
3885,999,999,1,0,52
3886,22,999,1,0,51
3887,22,999,1,0,51
3888,22,999,0,0,0
3889,22,999,0,0,0
3890,87,999,6,0,0
3891,87,21,6,0,0
3892,50,999,1,0,52
3893,50,999,6,0,0
3894,50,999,6,0,0
3895,50,999,3,0,35
3896,22,999,1,0,52
3897,920,999,1,0,40
3898,22,920,6,0,12
3899,999,999,6,0,0
3900,21,50,3,0,40
3901,11,920,3,0,26
3902,21,50,0,0,0
3903,21,50,0,0,0
3904,21,50,1,0,46
3905,50,21,1,0,30
3906,50,21,0,0,0
3907,50,21,0,0,0
3908,22,50,6,1,2
3909,22,50,6,0,0
3910,999,999,6,0,0
3911,999,999,6,0,0
3912,32,999,1,0,52
3913,50,999,1,0,52
3914,939,999,0,0,0
3915,939,999,0,0,0
3916,22,999,1,0,51
3917,32,91,1,0,51
3918,50,999,6,0,0
3919,999,999,1,0,52
3920,999,999,1,0,52
3921,999,999,1,0,52
3922,999,999,1,0,52
3923,999,999,1,0,52
3924,50,999,6,0,0
3925,50,999,6,0,0
3926,50,999,1,0,52
3927,50,999,1,0,52
3928,50,999,0,0,0
3929,50,999,0,0,0
3930,32,50,1,0,48
3931,11,999,6,0,0
3932,50,22,1,0,52
3933,22,32,1,0,52
3934,999,999,1,0,40
3935,939,999,1,0,52
3936,22,999,3,0,8
3937,999,999,1,0,52
3938,50,999,6,0,0
3939,21,920,6,0,0
3940,999,999,6,0,28
3941,999,999,0,0,0
3942,50,920,6,0,0
3943,22,999,6,0,0
3944,21,999,1,0,52
3945,999,999,1,0,50
3946,999,999,0,0,0
3947,999,999,0,0,0
3948,88,999,1,0,52
3949,999,999,1,0,50
3950,939,999,1,0,45
3951,939,999,1,1,52
3952,939,999,1,0,52
3953,50,999,1,0,52
3954,21,920,1,0,50
3955,50,920,1,0,25
3956,50,920,0,0,0
3957,999,999,1,0,51
3958,999,999,1,0,45
3959,999,999,0,0,0
3960,999,999,0,0,0
3961,999,999,0,0,0
3962,87,920,1,0,52
3963,50,21,1,0,45
3964,50,920,6,0,0
3965,32,999,1,0,48
3966,87,999,1,0,47
3967,50,999,0,0,0
3968,50,999,0,0,0
3969,939,999,1,0,52
3970,939,999,6,0,0
3971,32,999,6,0,0
3972,939,999,1,0,52
3973,996,999,1,0,52
3974,996,999,6,0,12
3975,939,999,1,0,52
3976,939,999,6,1,0
3977,939,999,6,0,0
3978,939,999,6,0,12
3979,939,999,1,0,52
3980,22,50,1,1,52
3981,22,50,6,0,0
3982,920,50,6,1,0
3983,999,999,1,0,52
3984,999,999,1,0,52
3985,999,999,1,0,0
3986,22,32,1,0,52
3987,939,999,1,0,50
3988,939,999,0,0,0
3989,939,999,0,0,0
3990,939,999,0,0,0
3991,924,999,1,0,52
3992,924,999,0,0,0
3993,924,999,0,0,0
3994,22,999,6,0,30
3995,939,999,1,0,52
3996,939,999,6,0,0
3997,939,999,6,0,0
3998,999,999,6,0,52
3999,999,999,1,0,50
4000,50,999,1,0,30
4001,50,999,6,0,30
4002,50,999,0,0,0
4003,50,999,1,0,52
4004,50,999,1,0,52
4005,999,999,6,0,0
4006,999,999,6,0,0
4007,999,999,1,0,52
4008,999,999,1,0,52
4009,999,999,0,0,0
4010,210,999,1,0,40
4011,210,999,3,0,40
4012,210,999,0,0,0
4013,210,999,0,0,0
4014,210,999,0,0,0
4015,920,32,3,0,14
4016,920,21,6,0,1
4017,50,999,6,0,0
4018,50,999,6,0,0
4019,22,999,1,0,7
4020,939,999,6,0,0
4021,22,999,1,0,52
4022,939,999,6,0,0
4023,999,999,1,0,47
4024,939,999,1,0,0
4025,999,999,6,1,48
4026,999,999,6,0,0
4027,999,999,1,0,52
4028,999,999,1,0,50
4029,999,999,1,0,52
4030,51,999,6,0,16
4031,999,999,0,0,0
4032,999,999,6,0,0
4033,999,999,3,0,52
4034,999,999,1,0,50
4035,999,999,6,0,0
4036,999,999,1,0,0
4037,920,999,6,0,16
4038,920,999,1,0,52
4039,920,999,1,0,24
4040,920,999,0,0,0
4041,999,999,1,0,52
4042,999,999,0,0,0
4043,999,999,0,0,0
4044,920,999,6,0,0
4045,939,999,1,0,52
4046,939,999,6,0,0
4047,939,999,1,0,52
4048,939,999,1,0,0
4049,939,999,0,0,0
4050,999,999,6,0,0
4051,999,999,1,0,9
4052,999,999,6,0,0
4053,920,999,6,0,0
4054,920,999,0,0,0
4055,939,999,1,0,52
4056,939,999,0,0,0
4057,939,999,0,0,0
4058,939,999,0,0,0
4059,939,999,1,0,52
4060,939,999,6,0,0
4061,939,999,1,0,52
4062,939,999,6,0,0
4063,50,999,1,0,40
4064,920,21,1,0,0
4065,920,21,0,0,0
4066,999,999,1,0,52
4067,999,999,3,0,40
4068,999,999,0,0,0
4069,999,999,0,0,0
4070,999,999,6,0,0
4071,50,920,1,0,52
4072,32,50,1,0,8
4073,32,50,1,0,40
4074,32,50,6,0,12
4075,32,50,0,0,0
4076,87,32,1,0,49
4077,22,999,1,0,45
4078,50,999,6,1,0
4079,999,999,1,0,50
4080,939,999,1,0,52
4081,999,999,1,0,45
4082,999,999,1,0,52
4083,32,999,6,0,2
4084,50,999,1,0,36
4085,50,999,0,0,0
4086,50,999,0,0,0
4087,50,999,0,0,0
4088,939,999,1,1,52
4089,939,999,1,0,52
4090,999,999,1,0,52
4091,999,999,6,0,0
4092,32,920,1,0,50
4093,32,50,6,0,25
4094,32,50,0,0,0
4095,32,50,0,0,0
4096,939,999,1,0,52
4097,939,999,1,0,52
4098,939,999,0,0,0
4099,924,999,1,0,52
4100,924,999,0,0,0
4101,924,999,0,0,0
4102,939,999,3,0,36
4103,939,999,6,0,12
4104,999,999,0,0,0
4105,939,999,1,0,52
4106,939,999,6,0,0
4107,999,999,1,0,52
4108,50,920,6,0,52
4109,999,999,0,0,0
4110,999,999,0,0,0
4111,50,999,6,1,0
4112,50,999,6,0,0
4113,50,999,1,0,50
4114,999,999,6,0,0
4115,920,999,6,0,0
4116,939,999,6,0,0
4117,939,999,6,0,0
4118,999,999,1,0,52
4119,50,999,6,1,0
4120,939,999,1,0,40
4121,939,999,1,0,52
4122,939,999,0,0,0
4123,939,999,0,0,0
4124,939,999,0,0,0
4125,939,999,1,0,52
4126,939,999,1,0,22
4127,32,999,1,0,52
4128,32,999,1,0,52
4129,32,999,6,0,0
4130,32,999,0,0,0
4131,996,999,6,0,0
4132,26,999,1,0,52
4133,50,999,6,0,52
4134,939,999,1,0,52
4135,999,999,6,0,0
4136,920,999,6,0,52
4137,50,999,1,0,0
4138,920,50,0,0,0
4139,98,999,1,0,52
4140,32,999,1,0,52
4141,999,999,6,0,0
4142,939,999,6,0,0
4143,50,999,1,0,52
4144,50,999,6,0,3
4145,50,999,1,0,52
4146,22,50,1,0,52
4147,22,50,0,0,0
4148,22,50,0,0,0
4149,999,999,3,0,0
4150,999,999,1,0,17
4151,999,999,0,0,0
4152,999,999,0,0,0
4153,999,999,0,0,0
4154,22,999,1,0,52
4155,22,999,1,0,35
4156,939,999,6,0,0
4157,999,999,1,0,52
4158,999,999,0,0,0
4159,32,50,6,0,0
4160,996,999,6,0,0
4161,939,999,6,0,0
4162,26,999,1,0,52
4163,32,50,6,0,0
4164,26,32,1,0,26
4165,32,999,0,0,0
4166,999,999,1,0,50
4167,999,999,6,0,0
4168,999,999,0,0,0
4169,999,999,0,0,0
4170,999,999,0,0,0
4171,999,999,1,0,52
4172,999,999,6,0,0
4173,939,999,1,0,50
4174,939,999,1,0,26
4175,939,999,0,0,0
4176,939,999,0,0,0
4177,939,999,1,1,40
4178,939,999,6,0,0
4179,999,999,1,0,50
4180,999,999,6,0,0
4181,999,999,1,0,50
4182,999,999,0,0,0
4183,999,999,0,0,0
4184,32,999,1,0,52
4185,50,999,6,0,0
4186,32,50,0,0,0
4187,32,50,0,0,0
4188,87,999,1,0,52
4189,87,999,1,0,0
4190,87,999,1,0,45
4191,87,999,6,0,8
4192,87,999,0,0,0
4193,50,999,1,0,52
4194,939,999,1,0,52
4195,939,999,6,0,0
4196,939,999,0,0,0
4197,50,999,6,0,0
4198,50,999,6,0,0
4199,999,999,6,0,0
4200,939,999,6,0,0
4201,939,999,6,0,0
4202,50,999,6,0,0
4203,11,999,1,0,52
4204,11,999,1,0,45
4205,999,999,6,0,52
4206,32,50,1,1,52
4207,50,999,1,0,52
4208,22,999,1,0,50
4209,22,999,6,0,0
4210,22,97,3,0,20
4211,920,32,1,0,0
4212,920,32,0,0,0
4213,939,999,6,0,0
4214,939,999,6,0,0
4215,999,999,6,0,0
4216,999,999,6,0,0
4217,999,999,1,0,52
4218,999,999,1,0,30
4219,999,999,0,0,0
4220,999,999,0,0,0
4221,50,142,1,0,52
4222,939,999,1,0,52
4223,50,999,1,0,36
4224,939,999,6,0,40
4225,999,999,6,0,0
4226,999,999,6,0,0
4227,999,999,6,1,0
4228,50,999,6,1,0
4229,22,999,6,0,0
4230,999,999,1,0,50
4231,999,999,6,0,0
4232,999,999,0,0,0
4233,999,999,6,0,30
4234,999,999,0,0,0
4235,50,920,1,0,52
4236,50,920,1,0,52
4237,50,920,0,0,0
4238,50,920,0,0,0
4239,939,999,6,0,0
4240,939,999,1,0,50
4241,50,999,1,0,52
4242,50,999,6,0,5
4243,50,999,1,0,52
4244,50,999,1,0,42
4245,999,999,1,0,52
4246,999,999,1,0,52
4247,999,999,1,0,52
4248,195,999,1,0,52
4249,195,999,1,0,40
4250,195,999,0,0,0
4251,939,999,1,0,52
4252,939,999,1,0,46
4253,939,999,0,0,0
4254,939,999,0,0,0
4255,142,999,6,1,0
4256,939,999,6,0,0
4257,939,999,6,0,0
4258,999,999,1,0,52
4259,32,920,6,0,10
4260,999,999,0,0,0
4261,999,999,0,0,0
4262,50,999,1,0,50
4263,32,142,1,0,52
4264,999,999,0,0,0
4265,22,82,6,0,0
4266,22,999,1,0,52
4267,32,999,1,0,52
4268,32,22,0,0,0
4269,999,999,6,0,0
4270,924,999,6,0,0
4271,939,999,1,0,52
4272,939,999,6,0,0
4273,939,999,0,0,0
4274,50,999,6,0,0
4275,939,999,1,0,52
4276,939,999,1,0,52
4277,939,999,6,0,0
4278,939,999,6,0,0
4279,939,999,1,0,52
4280,939,999,6,0,16
4281,939,999,1,0,52
4282,32,50,1,0,52
4283,22,999,6,0,0
4284,22,32,0,0,0
4285,939,999,2,0,52
4286,939,999,6,0,45
4287,939,999,0,0,0
4288,939,999,0,0,0
4289,939,999,0,0,0
4290,32,999,1,0,52
4291,32,999,1,0,36
4292,32,999,0,0,0
4293,32,999,0,0,0
4294,22,999,1,0,52
4295,22,999,1,0,36
4296,22,999,1,0,52
4297,50,999,1,0,52
4298,22,50,1,0,52
4299,50,22,0,0,0
4300,32,999,1,0,28
4301,32,999,6,0,4
4302,32,50,6,0,0
4303,22,21,6,0,0
4304,999,999,1,0,52
4305,999,999,1,0,52
4306,999,999,3,0,6
4307,924,999,6,1,0
4308,924,999,6,0,0
4309,999,999,1,0,52
4310,22,999,1,0,52
4311,22,999,1,0,45
4312,22,999,1,0,22
4313,999,999,6,0,0
4314,900,999,6,0,0
4315,996,999,6,0,0
4316,999,999,6,0,0
4317,920,999,1,0,52
4318,125,999,1,0,52
4319,999,999,0,0,0
4320,999,999,0,0,0
4321,999,999,0,0,0
4322,939,999,1,0,52
4323,939,999,6,0,0
4324,939,999,0,0,0
4325,900,999,1,0,52
4326,900,999,0,0,0
4327,900,999,3,0,39
4328,900,999,6,0,12
4329,900,999,6,0,0
4330,999,999,6,0,0
4331,900,999,1,0,52
4332,900,999,1,0,0
4333,999,999,1,0,52
4334,999,999,3,0,13
4335,999,999,0,0,0
4336,999,999,0,0,0
4337,999,999,0,0,0
4338,999,999,1,0,12
4339,999,999,6,1,0
4340,999,999,6,0,0
4341,50,920,1,0,8
4342,999,999,0,0,0
4343,939,999,6,0,0
4344,939,999,6,0,0
4345,939,999,0,0,0
4346,939,999,0,0,0
4347,939,999,6,0,0
4348,999,999,0,0,0
4349,999,999,0,0,0
4350,999,999,1,0,44
4351,999,999,1,0,20
4352,900,999,6,0,0
4353,939,999,6,0,0
4354,939,999,6,0,0
4355,11,999,6,1,0
4356,22,999,6,0,0
4357,50,920,1,0,44
4358,22,999,6,0,4
4359,22,50,0,0,0
4360,22,50,0,0,0
4361,999,999,6,0,0
4362,999,999,6,0,0
4363,999,999,1,0,52
4364,999,999,1,0,52
4365,999,999,1,0,52
4366,920,999,1,0,52
4367,920,999,1,0,0
4368,920,999,0,0,0
4369,920,999,0,0,0
4370,50,999,6,0,0
4371,900,999,1,0,52
4372,900,999,6,0,0
4373,999,999,6,0,0
4374,999,999,6,0,0
4375,999,999,6,0,0
4376,920,999,1,0,40
4377,920,999,6,0,0
4378,939,999,6,0,0
4379,939,999,1,1,52
4380,939,999,6,0,0
4381,939,999,6,0,0
4382,939,999,1,0,52
4383,939,999,1,0,40
4384,939,999,1,0,0
4385,939,999,6,0,4
4386,939,999,0,0,0
4387,920,999,6,0,0
4388,920,999,6,0,40
4389,920,999,0,0,0
4390,999,999,1,0,36
4391,999,999,3,0,0
4392,999,999,0,0,0
4393,88,999,6,0,16
4394,88,999,6,0,0
4395,88,999,1,0,30
4396,999,999,6,0,0
4397,999,999,6,0,0
4398,939,999,6,0,0
4399,22,32,6,0,0
4400,939,999,6,0,52
4401,939,999,6,0,0
4402,939,999,6,0,0
4403,22,21,1,0,52
4404,920,22,0,0,0
4405,22,50,0,0,0
4406,22,21,0,0,0
4407,999,999,1,0,36
4408,999,999,1,0,44
4409,999,999,1,0,30
4410,999,999,6,0,0
4411,615,999,1,0,50
4412,615,999,6,0,0
4413,615,999,6,0,0
4414,999,999,6,0,30
4415,21,50,6,0,0
4416,996,999,6,0,0
4417,32,50,2,0,46
4418,32,50,6,0,0
4419,999,999,1,0,48
4420,50,999,1,0,52
4421,32,999,1,0,52
4422,999,999,0,0,0
4423,97,999,1,0,52
4424,22,999,1,0,52
4425,939,999,6,0,0
4426,939,999,1,0,49
4427,999,999,1,0,52
4428,999,999,6,0,18
4429,999,999,1,0,52
4430,999,999,1,0,52
4431,999,999,1,0,52
4432,999,999,0,0,0
4433,999,999,0,0,0
4434,32,999,1,0,50
4435,32,999,6,0,0
4436,32,999,0,0,0
4437,32,999,0,0,0
4438,999,999,1,0,52
4439,999,999,1,0,52
4440,939,999,3,0,25
4441,939,999,1,0,42
4442,939,999,0,0,0
4443,939,999,0,0,0
4444,999,999,0,0,0
4445,939,999,1,0,52
4446,939,999,1,0,52
4447,939,999,1,0,52
4448,22,999,1,1,30
4449,22,999,6,0,0
4450,50,999,1,0,43
4451,50,999,1,0,32
4452,50,999,0,0,0
4453,22,920,1,0,52
4454,32,50,1,0,52
4455,999,999,0,0,0
4456,999,999,0,0,0
4457,999,999,0,0,0
4458,999,999,0,0,0
4459,920,50,1,0,52
4460,50,21,1,0,50
4461,50,920,0,0,0
4462,50,920,0,0,0
4463,87,22,6,0,0
4464,22,50,6,0,0
4465,89,999,6,0,0
4466,999,999,6,0,0
4467,939,999,6,0,32
4468,939,999,6,0,0
4469,999,999,1,0,0
4470,50,22,1,0,52
4471,22,999,1,0,50
4472,50,22,0,0,0
4473,50,22,0,0,0
4474,22,999,6,0,0
4475,999,999,1,0,52
4476,999,999,1,0,40
4477,939,999,1,0,36
4478,939,999,6,0,50
4479,939,999,0,0,0
4480,22,21,1,1,52
4481,50,999,1,0,30
4482,22,50,6,0,20
4483,129,999,6,0,0
4484,22,999,6,0,0
4485,999,999,6,0,1
4486,999,999,6,0,0
4487,88,999,6,0,0
4488,22,999,6,0,0
4489,939,999,1,0,26
4490,939,999,0,0,0
4491,924,999,1,1,52
4492,924,999,6,0,0
4493,999,999,1,0,52
4494,50,999,6,0,0
4495,50,999,6,0,0
4496,50,999,6,0,0
4497,999,999,1,0,52
4498,999,999,1,0,0
4499,999,999,0,0,0
4500,999,999,0,0,0
4501,924,999,1,0,52
4502,924,999,6,0,0
4503,924,999,1,0,52
4504,22,999,1,0,52
4505,22,999,1,0,52
4506,22,999,0,0,0
4507,32,920,1,0,18
4508,210,999,3,0,0
4509,210,999,0,0,0
4510,939,999,1,0,52
4511,51,32,1,0,52
4512,50,999,6,0,20
4513,939,999,1,0,16
4514,939,999,1,0,16
4515,939,999,6,0,0
4516,21,920,1,0,52
4517,50,21,1,0,52
4518,21,920,6,0,12
4519,999,999,1,0,47
4520,999,999,0,0,0
4521,999,999,1,0,46
4522,999,999,2,0,30
4523,999,999,1,0,52
4524,999,999,6,0,0
4525,999,999,0,0,0
4526,999,999,0,0,0
4527,935,999,1,0,52
4528,935,999,0,0,0
4529,935,999,0,0,0
4530,999,999,6,0,0
4531,999,999,6,0,0
4532,999,999,6,0,24
4533,999,999,1,0,50
4534,999,999,6,0,0
4535,995,999,1,1,52
4536,995,999,1,0,9
4537,999,999,6,0,0
4538,999,999,6,0,0
4539,999,999,6,0,0
4540,22,50,6,0,0
4541,939,999,6,0,0
4542,939,999,6,0,0
4543,26,999,1,0,26
4544,26,999,6,0,0
4545,22,50,6,0,0
4546,999,999,1,0,52
4547,999,999,0,0,0
4548,999,999,0,0,0
4549,999,999,1,0,35
4550,999,999,1,0,52
4551,22,999,1,0,10
4552,22,999,6,0,0
4553,22,999,1,0,35
4554,999,999,6,0,0
4555,999,999,6,1,0
4556,999,999,6,0,0
4557,22,999,1,0,52
4558,22,999,1,0,52
4559,999,999,6,0,14
4560,22,999,0,0,0
4561,900,999,6,0,0
4562,999,999,6,0,0
4563,999,999,6,0,0
4564,22,999,6,0,0
4565,999,999,1,0,52
4566,999,999,1,0,36
4567,999,999,0,0,0
4568,50,999,1,0,52
4569,50,920,6,0,3
4570,50,920,1,0,40
4571,50,999,1,0,52
4572,50,999,1,0,52
4573,50,999,1,0,26
4574,50,999,0,0,0
4575,50,999,0,0,0
4576,87,22,6,0,0
4577,22,999,6,0,0
4578,920,999,2,0,47
4579,50,999,1,0,40
4580,920,50,0,0,0
4581,939,999,6,0,0
4582,939,999,6,0,0
4583,999,999,1,0,52
4584,22,26,1,0,52
4585,21,999,6,0,0
4586,999,999,6,0,0
4587,999,999,0,0,0
4588,999,999,0,0,0
4589,999,999,0,0,0
4590,920,50,1,0,52
4591,920,32,1,0,52
4592,920,50,1,0,50
4593,32,920,1,0,35
4594,920,32,0,0,0
4595,920,50,0,0,0
4596,920,999,1,0,52
4597,920,999,1,0,52
4598,920,999,1,0,0
4599,920,999,0,0,0
4600,920,999,0,0,0
4601,920,999,0,0,0
4602,50,999,6,0,0
4603,87,999,1,0,52
4604,32,50,1,0,12
4605,32,50,0,0,0
4606,32,50,0,0,0
4607,32,50,0,0,0
4608,996,999,2,0,15
4609,87,999,1,0,52
4610,50,999,1,0,40
4611,939,999,0,0,0
4612,939,999,1,0,48
4613,939,999,6,0,0
4614,920,50,1,0,52
4615,920,50,1,0,50
4616,920,50,1,0,10
4617,920,50,1,0,40
4618,87,22,6,0,0
4619,939,999,1,0,50
4620,939,999,6,0,0
4621,939,999,0,0,0
4622,939,999,0,0,0
4623,50,999,1,0,0
4624,32,999,6,0,0
4625,50,32,1,0,36
4626,999,999,1,0,25
4627,996,999,1,0,52
4628,996,999,1,0,12
4629,999,999,1,0,30
4630,939,999,1,0,52
4631,939,999,6,0,0
4632,939,999,0,0,0
4633,939,999,0,0,0
4634,939,999,1,0,47
4635,939,999,1,0,16
4636,999,999,0,0,0
4637,22,999,6,0,0
4638,999,999,1,0,51
4639,939,999,2,0,52
4640,939,999,0,0,0
4641,939,999,0,0,0
4642,21,32,1,0,49
4643,210,999,6,0,0
4644,210,999,0,0,0
4645,210,999,0,0,0
4646,50,89,3,0,39
4647,50,89,0,0,0
4648,50,89,1,0,49
4649,50,89,3,0,50
4650,920,999,1,0,52
4651,939,999,1,0,52
4652,939,999,0,0,0
4653,22,32,6,1,0
4654,50,999,6,0,0
4655,22,32,0,0,0
4656,939,999,1,0,52
4657,939,999,1,0,52
4658,50,999,1,0,52
4659,50,999,1,0,52
4660,50,999,0,0,0
4661,50,999,0,0,0
4662,920,999,1,0,40
4663,939,999,1,0,52
4664,50,22,6,0,0
4665,22,999,6,0,0
4666,920,999,1,0,50
4667,920,999,1,0,52
4668,920,999,1,0,12
4669,939,999,1,0,52
4670,939,999,1,0,52
4671,939,999,6,0,0
4672,939,999,6,0,0
4673,999,999,1,0,52
4674,999,999,1,0,52
4675,999,999,1,0,40
4676,999,999,1,0,52
4677,999,999,1,0,26
4678,97,50,1,0,52
4679,50,920,6,0,2
4680,50,97,0,0,0
4681,999,999,1,0,0
4682,999,999,6,0,0
4683,22,999,1,0,10
4684,32,999,6,0,0
4685,21,50,6,0,0
4686,920,999,1,0,40
4687,32,999,1,0,20
4688,32,999,1,0,40
4689,32,999,0,0,0
4690,50,999,3,0,32
4691,50,999,1,0,52
4692,50,999,1,0,14
4693,50,999,0,0,0
4694,88,999,6,0,0
4695,999,999,2,0,0
4696,999,999,6,0,0
4697,999,999,1,0,52
4698,22,50,6,1,12
4699,22,999,6,0,0
4700,999,999,1,0,52
4701,999,999,6,0,0
4702,999,999,1,0,52
4703,999,999,6,0,0
4704,32,920,3,0,25
4705,939,999,1,0,52
4706,939,999,0,0,0
4707,939,999,1,0,52
4708,939,999,6,0,0
4709,939,999,0,0,0
4710,939,999,1,0,48
4711,939,999,6,0,0
4712,939,999,0,0,0
4713,939,999,0,0,0
4714,939,999,0,0,0
4715,920,999,1,0,52
4716,939,999,6,0,0
4717,940,999,1,0,52
4718,940,999,1,0,52
4719,920,999,1,0,45
4720,22,999,1,0,42
4721,920,999,1,0,16
4722,920,999,6,0,0
4723,920,999,0,0,0
4724,22,999,6,0,0
4725,22,999,0,0,0
4726,999,999,0,0,0
4727,22,999,6,0,0
4728,22,32,6,0,0
4729,939,999,1,0,40
4730,939,999,6,0,0
4731,939,999,1,0,48
4732,939,999,1,0,48
4733,999,999,2,0,48
4734,999,999,6,0,0
4735,999,999,6,0,0
4736,32,999,3,0,26
4737,939,999,1,0,52
4738,939,999,1,0,52
4739,939,999,6,0,26
4740,87,999,6,0,0
4741,21,50,6,1,0
4742,999,999,1,0,52
4743,999,999,6,0,0
4744,999,999,1,0,52
4745,999,999,1,0,36
4746,22,999,1,0,52
4747,22,999,1,0,39
4748,50,32,1,0,52
4749,50,32,6,0,0
4750,22,999,1,0,52
4751,22,50,1,0,36
4752,22,999,1,0,52
4753,22,999,1,0,52
4754,22,999,6,0,40
4755,22,999,0,0,0
4756,939,999,3,0,52
4757,939,999,1,0,52
4758,939,999,0,0,0
4759,939,999,0,0,0
4760,50,999,6,0,0
4761,939,999,6,0,0
4762,939,999,1,0,52
4763,939,999,1,0,52
4764,32,999,6,0,0
4765,939,999,6,0,0
4766,939,999,1,0,52
4767,939,999,6,0,0
4768,924,999,1,0,52
4769,924,999,1,0,52
4770,924,999,1,0,52
4771,924,999,1,0,2
4772,939,999,1,0,52
4773,939,999,1,0,40
4774,999,999,6,0,20
4775,999,999,1,0,51
4776,50,920,1,0,48
4777,999,999,1,0,52
4778,999,999,6,0,12
4779,999,999,0,0,0
4780,920,999,1,0,50
4781,920,999,1,0,52
4782,939,999,1,0,40
4783,939,999,1,0,46
4784,939,999,6,0,0
4785,999,999,1,0,40
4786,999,999,1,0,52
4787,999,999,6,0,0
4788,999,999,0,0,0
4789,939,999,6,0,0
4790,939,999,1,0,52
4791,939,999,1,0,24
4792,939,999,6,0,52
4793,939,999,0,0,0
4794,50,999,1,0,52
4795,50,999,1,0,38
4796,50,999,6,0,0
4797,50,999,0,0,0
4798,50,920,1,0,52
4799,50,999,3,0,0
4800,51,32,6,1,0
4801,50,920,6,0,0
4802,51,125,6,0,16
4803,22,32,6,0,0
4804,939,999,1,0,40
4805,939,999,1,0,52
4806,939,999,0,0,0
4807,939,999,1,0,50
4808,939,999,6,1,25
4809,920,999,6,0,0
4810,920,50,1,0,52
4811,920,999,6,0,16
4812,920,50,0,0,0
4813,939,999,6,0,0
4814,939,999,6,0,0
4815,999,999,1,0,52
4816,999,999,0,0,0
4817,22,999,1,0,48
4818,22,999,6,0,0
4819,22,999,0,0,0
4820,22,999,0,0,0
4821,939,999,1,0,48
4822,939,999,6,0,50
4823,939,999,6,0,0
4824,939,999,1,0,47
4825,50,999,3,0,0
4826,50,999,0,0,0
4827,50,999,1,0,52
4828,999,999,1,0,52
4829,32,999,1,0,0
4830,50,999,6,0,0
4831,939,999,6,0,52
4832,50,999,6,0,0
4833,50,999,6,0,0
4834,32,999,1,0,52
4835,32,999,0,0,0
4836,32,999,0,0,0
4837,939,999,1,0,52
4838,939,999,1,0,52
4839,939,999,6,0,0
4840,939,999,0,0,0
4841,920,50,1,0,20
4842,920,50,0,0,0
4843,920,999,6,0,0
4844,50,999,1,0,52
4845,50,999,1,0,52
4846,97,999,1,0,48
4847,32,999,1,0,52
4848,50,999,6,0,0
4849,900,999,1,0,45
